"Protein","estimate","std_error","statistic","pvalue","Padj","mean_diabetes_nonDN","mean_diabetes_DN"
"MINDY1",-0.00981604707222365,0.0911248442151435,-0.107720865333368,0.914243213688459,0.971206595839362,-0.0368364969135802,-0.0354926630434783
"TNXB",-0.00253852258555432,0.0235497708827356,-0.107793939830443,0.914181035674376,0.971206595839362,-0.0307759948652118,-0.0304359154929577
"YWHAQ",-0.0069092776794004,0.0646536472410489,-0.106866015673338,0.914921736083964,0.971206595839362,0.111132598425197,0.108564804469274
"C1QTNF9",-0.00457165920348756,0.0431937425052024,-0.10584077549976,0.915734986805213,0.971596816065662,-0.0916752764612954,-0.0950775280898876
"DIABLO",0.00977951628095469,0.0940325632853742,0.104001379301715,0.917189382550202,0.97243373578073,0.0188450386597938,0.0462662790697674
"PRC1",-0.00516023988701086,0.0495863697611208,-0.104065692081715,0.917142417729597,0.97243373578073,0.0798692901234568,0.0762608695652174
"SAA4",0.00257107155541808,0.0248556518328538,0.103440117873701,0.917638571017466,0.972557092677924,0.0472329249617152,0.0537910326086957
"UHRF2",0.00287721854937741,0.0282668868658326,0.101787599145035,0.918950460178358,0.973499996995267,0.0121835423197492,0.0135397727272727
"UPK3BL1",-0.00403289886422847,0.0397408589579251,-0.101479911858428,0.919194555684443,0.973499996995267,0.0632190551181102,0.0588259668508287
"C1QL2",0.00408865727156061,0.0406180923259246,0.100660987196363,0.919844614926456,0.973835494498226,-0.0347218553459119,-0.0142040229885057
"BNIP2",0.00285508591170056,0.0285926674206026,0.0998537796317426,0.920484523999106,0.974074825149855,0.00734961656441718,0.014881043956044
"GRIK2",0.00330529021849316,0.0332072572933727,0.0995351765818015,0.920737394614613,0.974074825149855,0.0527830521472393,0.0585200549450549
"OTUD6B",-0.00497421628632481,0.0502480450913508,-0.0989932300307743,0.921167548154815,0.974177189905309,0.0640291538461538,0.0645850543478261
"NECAP2",-0.00541745051388476,0.0558061159041076,-0.0970762868212086,0.922689826463354,0.975434035067265,0.109515047021944,0.107548295454545
"MORF4L1",0.00368414799301679,0.0385652874642899,0.0955301576950044,0.923917278496938,0.976378404256077,0.036276965408805,0.0396209944751381
"ACE",0.00206507138982653,0.0240937359714674,0.0857098870956355,0.93171771277083,0.976447415457912,0.0531741590214067,0.0525866666666667
"ACHE",0.00270826934639726,0.0311154375186118,0.0870394107355006,0.930661697496928,0.976447415457912,0.0888400787401575,0.078422905027933
"AIF1",0.00394045858691706,0.0446347047358113,0.0882823939407749,0.92967045430514,0.976447415457912,0.0543935863874346,0.0603838095238095
"ARHGEF10",-0.00684243426344725,0.0807749839050826,-0.0847098189643427,0.93251251720655,0.976447415457912,0.112028220858896,0.10402967032967
"C1QBP",-0.00490600736404496,0.0595832916381467,-0.0823386427497069,0.9343972781612,0.976447415457912,0.134671549079755,0.136316758241758
"CA7",0.00234927355140255,0.0272783107551809,0.086122398578378,0.931390323227319,0.976447415457912,-0.0224731132075472,-0.0185883977900552
"CASP9",-0.00435383155226956,0.051750282239945,-0.0841315518257971,0.932972729982988,0.976447415457912,0.0659854559748428,0.0600474137931035
"CENPJ",-0.00533787949832999,0.05756688929062,-0.0927248208841424,0.926145021594259,0.976447415457912,0.0844665094339623,0.0788480662983425
"CEP85",0.00511148580452506,0.0549930820736749,0.0929477965551584,0.925964227267697,0.976447415457912,0.15128887434555,0.153127380952381
"CSF2",0.0026608357236674,0.0319965893119916,0.0831599798879245,0.933744880182929,0.976447415457912,0.0350086990595611,0.0467372159090909
"CYTL1",0.00178483577633451,0.0209949868128173,0.0850124742752819,0.932271876349068,0.976447415457912,-0.0483918569254186,-0.0550726519337017
"DNPEP",0.00464715980174154,0.0515709893318426,0.0901118993827822,0.928220033739241,0.976447415457912,0.171184408602151,0.167722677595628
"ENDOU",0.00395561961379171,0.0478273854389082,0.08270616462705,0.934106375018814,0.976447415457912,0.0890277235772358,0.048855
"ERMAP",0.00353366601462577,0.038833018988999,0.0909964279528929,0.927518038541209,0.976447415457912,0.142832625786164,0.134984195402299
"EVPL",-0.00261128950172736,0.0293844419477682,-0.0888663976116686,0.92920997442432,0.976447415457912,0.0206794811320755,0.0171660220994475
"FES",0.00350913869329166,0.0401570590474045,0.0873853508333168,0.930383249007876,0.976447415457912,0.0521889397905759,0.0560280952380952
"HRAS",0.00736445005769828,0.0853871935785622,0.0862477117358643,0.931290791886334,0.976447415457912,0.270602287066246,0.282543922651934
"HSBP1",-0.00687542048698583,0.0836120287203324,-0.0822300402491477,0.934484025699955,0.976447415457912,0.0731578125,0.0784827683615819
"IGHMBP2",0.00412551176813069,0.0482898864422772,0.0854322110088635,0.931938897752526,0.976447415457912,0.0786326018808777,0.0859670454545454
"KIAA1549L",-0.00201901236600684,0.0237498825697175,-0.0850114673232619,0.932273203560138,0.976447415457912,-0.0134408805031447,-0.0142049723756906
"MAP2K6",0.00750360992366105,0.0838840058415179,0.0894522125926798,0.928740733148078,0.976447415457912,0.00631118251928021,0.0289252380952381
"MYCBP2",0.00528518646145461,0.0608685817416476,0.0868294662078248,0.930828007904893,0.976447415457912,0.179253297546012,0.185790384615385
"NOS2",0.0031546122754002,0.0370704426060223,0.0850977774645648,0.932204685661987,0.976447415457912,0.0319563479623824,0.0288184659090909
"NXPH1",-0.00287811251600922,0.0352865263779759,-0.0815640645718416,0.935010221920341,0.976447415457912,-0.0497724047306176,-0.0536235849056604
"PAGR1",-0.00326359082059958,0.0375089392848673,-0.0870083474185647,0.930686301692343,0.976447415457912,0.09487203125,0.0910779661016949
"PRSS53",-0.0033072174670507,0.0357060853320901,-0.0926233563912537,0.926225139136492,0.976447415457912,-0.0094005376344086,-0.014066393442623
"PZP",-0.00348618671988441,0.0417120272789652,-0.083577494245705,0.933412441372221,0.976447415457912,0.0491166156202144,0.114671739130435
"RAB2B",0.00422156023094855,0.0517380874611644,0.0815948257483877,0.934988634922718,0.976447415457912,0.0236094135802469,0.0358532608695652
"RRAS",-0.00981441691255825,0.110768271248397,-0.0886031424156605,0.929419077490501,0.976447415457912,0.197648200312989,0.202948888888889
"SCGB1A1",-0.00459952024372485,0.0488073488956289,-0.0942382724691849,0.924938990621624,0.976447415457912,-0.0901732394366197,-0.103543601895735
"SSB",-0.00468264004798172,0.0500017327002071,-0.0936495556275456,0.925406902328187,0.976447415457912,0.101584296977661,0.0958672169811321
"TIA1",0.00897660528511345,0.10455112544282,0.0858585237327057,0.931596823284971,0.976447415457912,0.18858899204244,0.201414423076923
"TSPAN8",0.00845799359545973,0.0907813593850799,0.0931688361217668,0.925791915940769,0.976447415457912,0.179486692307692,0.151466032608696
"GPC1",-0.00197359422915568,0.0246495458191468,-0.0800661498445409,0.936200712813444,0.976952128988874,0.0267313537675607,0.0149348623853211
"LUZP2",-0.00309036587962377,0.0387758549758037,-0.07969820089208,0.936496548014318,0.976952128988874,-0.0492703703703704,-0.0443391304347826
"NFX1",-0.00477428815153789,0.0593548236269941,-0.0804363969058547,0.935910049134687,0.976952128988874,0.127944905956113,0.121624147727273
"RALY",-0.00339258651087446,0.0446505959256059,-0.0759807666739091,0.939452754062603,0.97968627672053,0.124826466049383,0.11854375
"GIMAP7",-0.00223766631798774,0.029654448182002,-0.0754580326113042,0.93986891955345,0.979770596837382,-0.00851047244094488,-0.00799804469273743
"CERT",-0.0038615364115911,0.0518745516977497,-0.0744398994345163,0.940675725629572,0.980261936622543,0.0627871879106439,0.0656337264150943
"MPRIP",0.00275511821783059,0.0377370384995729,0.073008331532475,0.941817162531005,0.98026210837762,0.0427054953560372,0.0481899456521739
"NFAT5",0.00527628479386596,0.0729248349588423,0.0723523720944151,0.942339436818518,0.98026210837762,0.143186949685535,0.154824712643678
"RHOC",0.00728330237931439,0.098896936866005,0.0736453788167626,0.941307667620803,0.98026210837762,-0.0469623376623377,-0.0216413875598086
"TJP3",-0.00266987815066993,0.0369100303515789,-0.0723347590137031,0.942353272564249,0.98026210837762,0.034492445482866,0.0306625
"VIM",0.00755040938985739,0.103121363796073,0.0732186727552268,0.941647249338647,0.98026210837762,-0.0365563074901445,-0.0316092857142857
"MBL2",-0.00692687093571854,0.0969429084177172,-0.0714530959383987,0.943054554924416,0.980642494480123,-0.18617515576324,-0.211248907103825
"EIF4G3",0.00396251839238733,0.0573315484597462,0.0691158445715016,0.944914056437623,0.982226564536014,0.102818634969325,0.115632142857143
"CEP164",0.00370994434284859,0.0560351660308145,0.0662074301842603,0.947226282161072,0.983930037850925,0.116693563068921,0.120548798076923
"PIBF1",-0.00435343319878088,0.0656819159906142,-0.0662805451564929,0.947170433318538,0.983930037850925,0.107588803680982,0.113624175824176
"FKBP14",-0.00549301920914223,0.0835964450043603,-0.0657087655923134,0.947625516720699,0.983994939537271,0.0532868098159509,0.0651862637362637
"ATP2B4",-0.00359634074238318,0.0552529574770563,-0.0650886560031932,0.948119472609902,0.984046801179034,0.105398432601881,0.104051704545455
"SNX5",0.00165932443373549,0.0256067760129079,0.064800208854838,0.948349004832362,0.984046801179034,0.053198046875,0.0554245762711864
"CDHR1",-0.00227368660716814,0.0363804624811116,-0.0624974629816381,0.950179570885618,0.98482935194347,0.135566162943495,0.130415801886792
"CNPY2",-0.00333966880917355,0.0544723005244336,-0.0613094871525674,0.951125404238355,0.98482935194347,0.144681340341656,0.136967142857143
"CRNN",-0.00359807338962683,0.0585269192935773,-0.0614772387314374,0.950991977370364,0.98482935194347,-0.167488624338624,-0.130988780487805
"MAPRE3",-0.00755740676895666,0.122048162632011,-0.0619215120160644,0.950640593040109,0.98482935194347,0.465085062893082,0.454368715083799
"NRXN3",-0.00193565712367344,0.0309834014386071,-0.0624740032984725,0.950200681748771,0.98482935194347,0.0488259780907668,0.0494208333333333
"OXCT1",0.00384047738623734,0.060588629929758,0.0633861071077148,0.949474630573592,0.98482935194347,0.04932421875,0.0606717514124294
"TTR",0.00145060539277923,0.0238641228632336,0.0607860343785824,0.951544352447638,0.984914133139213,0.0053931007751938,-0.00446775956284153
"PRKG1",-0.00646166752808554,0.107434359753408,-0.0601452602586068,0.952054778542874,0.985093506693441,0.0215983464566929,0.0253891061452514
"ELAVL4",-0.00402703077522235,0.068770421806417,-0.0585575988839811,0.953318855779306,0.985801344796283,0.0929709501557632,0.0900934659090909
"FKBP7",0.00225993660602962,0.0386738463155395,0.0584357859725361,0.953413620942607,0.985801344796283,0.0763216644649934,0.0862632701421801
"ANKRD54",-0.00289746300268644,0.0500136660954512,-0.0579334255792531,0.953813589911435,0.985866045179063,0.113037107329843,0.100595714285714
"BGN",-0.00566061442008688,0.102703522819488,-0.0551160687061921,0.956057356134404,0.986325929531829,0.077693250327654,0.0908116666666667
"CXCL5",-0.0056995905782958,0.101470623264556,-0.0561698587721862,0.955217849211577,0.986325929531829,0.0585190476190476,0.107619069767442
"GPHA2",0.00248109387023759,0.0439275139667601,0.056481545304727,0.954971790333975,0.986325929531829,0.0191450769230769,0.0253070652173913
"HMGCS1",0.00201595957052479,0.0366807737633354,0.0549595704695811,0.956184225850409,0.986325929531829,0.017144592476489,0.0195053977272727
"IL3",-0.00326826716270696,0.0596024055849363,-0.0548344841224491,0.956283832431099,0.986325929531829,-0.0932335691823899,-0.103064525139665
"PTPRN2",0.00174712131457679,0.0315603942888799,0.0553580319239667,0.95586458317448,0.986325929531829,-0.0803964239271781,-0.0731519138755981
"PLXDC2",-0.00137648939833809,0.0260576392397673,-0.0528247929780756,0.957884218097503,0.987279606801024,0.0595418586789555,0.0575166666666667
"TWF2",0.00386261121560482,0.0726588079137768,0.053160949463808,0.957616400140375,0.987279606801024,0.0830125570776256,0.0937477900552486
"AHSA1",-0.00279410032329979,0.0568941713687854,-0.0491104845378371,0.960843091553739,0.988046517193132,0.107381327160494,0.108353804347826
"CLSTN2",0.0017498653997754,0.0355227305234488,0.0492604418069806,0.960721570966068,0.988046517193132,0.129768464467005,0.126820046082949
"CLU",0.00138048381336829,0.0279011035859639,0.0494777494773633,0.960550429511706,0.988046517193132,0.0362577335375191,0.0446065217391304
"EPPK1",0.0028925981819741,0.0628349726319006,0.0460348443042937,0.963293782543987,0.988046517193132,0.087833671875,0.0933296610169491
"FAP",0.00117160558852203,0.0252393192453367,0.0464198569356621,0.962984832140657,0.988046517193132,0.0517440100882724,0.0456013888888889
"GMPR",-0.00208421718663437,0.0430758282075087,-0.0483848430399086,0.961419190454343,0.988046517193132,-0.011928616751269,-0.0238578341013825
"MEP1A",-0.00303799772519962,0.0665640876053747,-0.0456401917984725,0.963608012414423,0.988046517193132,0.389980307692308,0.360341847826087
"NFATC1",0.00394243465302682,0.0866048634012563,0.045522093081087,0.963700401779748,0.988046517193132,0.163965102827763,0.158591666666667
"NFYA",-0.00166721962921015,0.0350914131712208,-0.0475107577194262,0.962117867999382,0.988046517193132,0.0818005485893417,0.0794826704545454
"NME3",0.00113079946400366,0.0227644248426081,0.049673974713701,0.960392205576023,0.988046517193132,-0.0472391581632653,-0.0441464454976303
"SEC31A",-0.00317728037134437,0.0655918068356109,-0.0484402019799121,0.961377317329518,0.988046517193132,0.03412453125,0.0344892655367232
"SPINK5",-0.00145462407424845,0.0307272849609183,-0.0473398178881921,0.962251960652052,0.988046517193132,0.0107204107830552,-0.00350680751173709
"SUMF1",-0.00257336203685306,0.0565255510731951,-0.045525642616395,0.963699612948828,0.988046517193132,0.136035298742138,0.138392816091954
"TCN1",-0.00125964528243888,0.0273249228569155,-0.0460987681112549,0.963242918589533,0.988046517193132,0.0301188383045526,0.0305742857142857
"VASH1",0.00358550771376753,0.0726245857295709,0.0493704394696134,0.960634104315841,0.988046517193132,0.146293894601542,0.160554047619048
"PRRT3",0.00149662735209918,0.0332064577047935,0.0450703705105872,0.964062285932245,0.98807085215504,-0.14549484375,-0.134362711864407
"AKT2",-0.0044348817696284,0.109087008791017,-0.0406545363996964,0.967581083260589,0.989248399330805,0.00486963190184049,0.0161458791208791
"ANXA4",0.0025594570351924,0.0621007752465777,0.0412145746173024,0.967133187010933,0.989248399330805,0.0787637886597938,0.0887661971830986
"CNTNAP2",0.00156756407574607,0.0368481855244155,0.0425411469638691,0.966075941294039,0.989248399330805,-0.0347909383033419,-0.0134033333333333
"DCTN2",0.00330617242317751,0.0809496808221074,0.0408423157398613,0.96742995748063,0.989248399330805,0.125439033942559,0.127506074766355
"FGL1",-0.00253302463889645,0.0605235256693721,-0.0418519015685546,0.966626825166601,0.989248399330805,-0.0712334097859327,-0.0485580555555556
"SH2B3",-0.00330709662431465,0.0811967236454931,-0.0407294343396603,0.967519977320114,0.989248399330805,0.0462451570680628,0.0371557142857143
"UPK3A",-0.00169677130559408,0.0415985142059956,-0.0407892286054179,0.967473928728244,0.989248399330805,0.00819914330218069,0.010078125
"XIAP",-0.00207862585608779,0.0527604317413752,-0.0393974383355493,0.96858327846711,0.989926666555053,0.107664779874214,0.106976436781609
"BMP4",-0.00163538676724254,0.0419886908730808,-0.0389482675748531,0.968939558295226,0.989944541726801,0.0869190967741935,0.0713035714285714
"HMGCL",-0.00156822323882995,0.0412106475647569,-0.0380538363626948,0.969654099769129,0.990328304622647,0.0849815625,0.0836457627118644
"RARRES1",-0.00122390859469308,0.0328527269041589,-0.0372543989503087,0.970289829925138,0.99063133579359,0.0779941753926702,0.0739328571428571
"CAMLG",0.00162527211799663,0.0466522392927964,0.0348380301274752,0.972217425830641,0.990781488065818,0.0564744913928013,0.0655208333333333
"CD3D",0.000942647499331517,0.0283385687045415,0.0332637653354896,0.973472403387,0.990781488065818,0.0331071651090343,0.0332667613636364
"DCTD",-0.00288215979778345,0.0809338807133767,-0.0356112887752223,0.971601080748931,0.990781488065818,0.0135743307086614,0.0182804469273743
"PEPD",-0.000816146678352415,0.023677320176282,-0.0344695545051574,0.972511007519263,0.990781488065818,-0.00564755351681957,-0.00657805555555556
"SAFB2",-0.000894696244419678,0.0251580316030358,-0.035563046367734,0.971639325254346,0.990781488065818,0.0231624233128834,0.0230543956043956
